entity_type,id,created_at,updated_at,unit_name,unit_type,district,parent_unit_id,locality_name,police_station,state,address_text,latitude,longitude,repeat_cluster_id,court_name,court_level,act_name,act_code,jurisdiction,short_name,section_code,section_text,severity_band,act_id,head_code,head_name,category_group,sub_head_code,sub_head_name,head_id,fir_number,case_number,case_stage,offence_category,reported_at,incident_at,risk_band,full_name,rank,badge_number,station_name,unit_id,supervisor_rank,aliases,role,age,gender,phone_number,vehicle_registration_number,shared_phone_cluster_id,shared_vehicle_cluster_id,shared_address_cluster_id,assigned_case_ids,case_id,dependency_type,status,requested_at,due_at,resolved_at,assigned_to_officer_id,days_stale,notes,evidence_type,description,collected_at,collected_by_officer_id,chain_of_custody_status,clock_type,start_date,deadline_date,days_remaining,bnss_reference,stage
Person,b494ae8a-a15e-5403-bf42-47de4ad5be35,2025-02-19T21:37:40.153156+00:00,2025-02-19T21:37:40.153156+00:00,,,Belagavi,,,,,"12, Synthetic Layout, Ward 3, Bengaluru",,,repeat-witness-5,,,,,,,,,,,,,,,,,,,,,,,,Aarav Menon,,,,,,"['Ishaan', 'Iyer']",witness,57,male,+91-9171379391,,,,address-02,"['0dc336c2-b718-5227-8d21-fa16c4833ee6', '0ca1e29e-996e-5bb1-b2cf-b4379ff839d8']",,,,,,,,,,,,,,,,,,,,
Person,f42d9409-59ac-5153-8f45-4209c2afb3ad,2025-02-19T17:37:40.153228+00:00,2025-02-19T17:37:40.153228+00:00,,,Hubballi-Dharwad,,,,,"13, Synthetic Layout, Ward 4, Bengaluru",,,repeat-witness-5,,,,,,,,,,,,,,,,,,,,,,,,Ishaan Kulkarni,,,,,,"['Ananya', 'Reddy']",witness,58,female,+91-9242648682,,,,address-03,"['1edfda30-dbc4-5044-ac20-16554dafbd61', '65bb9d57-2481-5427-b84a-729bc4616eca']",,,,,,,,,,,,,,,,,,,,
Person,e590fd61-1795-5298-9f93-10aae033c390,2025-02-19T13:37:40.153298+00:00,2025-02-19T13:37:40.153298+00:00,,,Kalaburagi,,,,,"14, Synthetic Layout, Ward 5, Bengaluru",,,repeat-witness-5,,,,,,,,,,,,,,,,,,,,,,,,Dev Rao,,,,,,"['Diya', 'Shetty']",witness,59,other,+91-9313917973,,,,address-04,"['78a40411-dd11-5758-9188-c113785ffa9e', '478be08a-6e4d-51a0-bcf0-100070bcd509']",,,,,,,,,,,,,,,,,,,,
Person,fe1e4189-59a1-5114-af6e-be235cbbfb16,2025-02-19T09:37:40.153432+00:00,2025-02-19T09:37:40.153432+00:00,,,Bengaluru City,,,,,"15, Synthetic Layout, Ward 6, Bengaluru",,,repeat-witness-6,,,,,,,,,,,,,,,,,,,,,,,,Ishaan Shetty,,,,,,"['Meera', 'Sharma']",witness,18,male,+91-9484286264,,,,address-05,"['a1c5c1d3-3e9f-538b-9edd-660f4891c8cc', '39791e1c-e8c9-584b-82a0-db1f8b8fa90d', '902af956-d457-533c-a718-9e846cfea2da']",,,,,,,,,,,,,,,,,,,,
Person,202d9420-68c0-5e59-9d63-f77e9e32b2f2,2025-02-19T05:37:40.153537+00:00,2025-02-19T05:37:40.153537+00:00,,,Mysuru,,,,,"16, Synthetic Layout, Ward 7, Bengaluru",,,repeat-witness-6,,,,,,,,,,,,,,,,,,,,,,,,Kavya Rao,,,,,,"['Meera', 'Menon']",witness,19,female,+91-980606060606,,phone-06,,address-06,"['bc72d7bd-cb8b-5066-952d-07ba5462a594', 'a9283ae3-e006-54ce-865b-a332cb1f2ec3']",,,,,,,,,,,,,,,,,,,,
Person,61273cc7-9104-54b6-890f-fc7b7103ef09,2025-02-19T01:37:40.153629+00:00,2025-02-19T01:37:40.153629+00:00,,,Mangaluru,,,,,"17, Synthetic Layout, Ward 8, Bengaluru",,,repeat-witness-6,,,,,,,,,,,,,,,,,,,,,,,,Rohan Nair,,,,,,"['Kavya', 'Reddy']",witness,20,other,+91-9626824846,,,,address-07,"['842f5c1c-394a-5196-82f0-ebf0c2b1eb28', '60a0d925-5465-5ff4-b535-a8c326596996']",,,,,,,,,,,,,,,,,,,,
Person,6abb775f-241f-55ae-ba08-68241b6aaaba,2025-02-18T21:37:40.153701+00:00,2025-02-18T21:37:40.153701+00:00,,,Belagavi,,,,,"18, Synthetic Layout, Ward 9, Bengaluru",,,repeat-witness-6,,,,,,,,,,,,,,,,,,,,,,,,Nikhil Sharma,,,,,,"['Ishaan', 'Sharma']",witness,21,male,+91-9797193137,,,,address-08,"['e95813eb-7516-5b1f-b687-3985d470a30c', '064bc3db-5aee-56e0-b326-f9c0f6184e2d']",,,,,,,,,,,,,,,,,,,,
Person,d93555e4-5ad9-5584-9090-35d85f143caa,2025-02-18T17:37:40.153778+00:00,2025-02-18T17:37:40.153778+00:00,,,Hubballi-Dharwad,,,,,"19, Synthetic Layout, Ward 10, Bengaluru",,,repeat-witness-7,,,,,,,,,,,,,,,,,,,,,,,,Aarav Sharma,,,,,,"['Aarav', 'Gupta']",witness,22,female,+91-9868462428,,,,address-09,"['67cd333b-8af2-5419-b8c8-9f68644d50fd', 'c4ca2270-959b-577d-b9f2-d874cc81ffe1', '8d9dcffd-a7b3-51e2-aa43-dad243f40bc6']",,,,,,,,,,,,,,,,,,,,
Person,303c404f-a0c6-5338-bd3b-be72892610d1,2025-02-18T13:37:40.153853+00:00,2025-02-18T13:37:40.153853+00:00,,,Kalaburagi,,,,,"20, Synthetic Layout, Ward 11, Bengaluru",,,repeat-witness-7,,,,,,,,,,,,,,,,,,,,,,,,Meera Kulkarni,,,,,,"['Rohan', 'Shetty']",witness,23,other,+91-9939731719,,,,address-10,"['2073fa4f-8339-5030-9055-de2b6a3b339d', '295caede-134d-5c75-93e5-aee175b33661', 'e1e26017-218f-5ed8-b602-e8ceed910e1e']",,,,,,,,,,,,,,,,,,,,
Person,3ccbea61-3df3-50c1-9004-fc6a2becbc8d,2025-02-18T09:37:40.153926+00:00,2025-02-18T09:37:40.153926+00:00,,,Bengaluru City,,,,,"21, Synthetic Layout, Ward 12, Bengaluru",,,repeat-witness-7,,,,,,,,,,,,,,,,,,,,,,,,Diya Iyer,,,,,,"['Ishaan', 'Shetty']",witness,24,male,+91-981111111111,,phone-11,,address-11,"['3c43c9fc-9a7b-5c4a-bf36-9132643a3f9d', 'd39340d6-d4cd-55cb-acf9-aa8e53e2859e']",,,,,,,,,,,,,,,,,,,,
Person,76c86a85-adf7-5245-9690-21ab3507470f,2025-02-18T05:37:40.154004+00:00,2025-02-18T05:37:40.154004+00:00,,,Mysuru,,,,,"22, Synthetic Layout, Ward 13, Bengaluru",,,repeat-witness-7,,,,,,,,,,,,,,,,,,,,,,,,Kavya Rao,,,,,,"['Aarav', 'Gupta']",witness,25,female,+91-9171379391,,,,address-12,"['768a128f-1dac-5cb8-b1f0-053cca48784a', '9ec4cfa3-45d9-52de-8210-08c52275f8b1', '278131b9-a512-567f-bca3-e6f7a8ea348e', '2e09be2a-4812-5d1f-9847-2ac7739a8492']",,,,,,,,,,,,,,,,,,,,
Person,92c328e1-b5ce-56f0-91e7-1027bab93894,2025-02-18T01:37:40.154079+00:00,2025-02-18T01:37:40.154079+00:00,,,Mangaluru,,,,,"23, Synthetic Layout, Ward 14, Bengaluru",,,repeat-witness-8,,,,,,,,,,,,,,,,,,,,,,,,Vivaan Rao,,,,,,"['Diya', 'Sharma']",witness,26,other,+91-9242648682,,,,address-13,"['a3a5f3bc-8e0a-5d99-a518-79e74cfff188', '091a0549-1673-5e31-bdd5-8e8d6a48d7e5', '2932a7c8-3a48-574c-83c3-e43586dacce2']",,,,,,,,,,,,,,,,,,,,
Person,36de9632-8f5b-57a1-b15c-4ffb20a722b2,2025-02-17T21:37:40.154148+00:00,2025-02-17T21:37:40.154148+00:00,,,Belagavi,,,,,"24, Synthetic Layout, Ward 15, Bengaluru",,,repeat-witness-8,,,,,,,,,,,,,,,,,,,,,,,,Vivaan Menon,,,,,,"['Vivaan', 'Patel']",witness,27,male,+91-9313917973,,,,address-14,"['e95813eb-7516-5b1f-b687-3985d470a30c', '3e26a42f-042c-54b4-a1cf-5e175a30a379']",,,,,,,,,,,,,,,,,,,,
Person,047b064b-e74a-567d-b617-0b169e666985,2025-02-17T17:37:40.154219+00:00,2025-02-17T17:37:40.154219+00:00,,,Hubballi-Dharwad,,,,,"25, Synthetic Layout, Ward 16, Bengaluru",,,repeat-witness-8,,,,,,,,,,,,,,,,,,,,,,,,Ishaan Sharma,,,,,,"['Rohan', 'Gupta']",witness,28,female,+91-9484286264,,,,address-15,"['a01a314b-c38f-5038-97ea-84ab71978f58', '7797e13d-f40a-521e-84ab-e86925685822']",,,,,,,,,,,,,,,,,,,,
Person,6e1f390c-37fa-593b-9d20-26a995c09a2e,2025-02-17T13:37:40.154289+00:00,2025-02-17T13:37:40.154289+00:00,,,Kalaburagi,,,,,"26, Synthetic Layout, Ward 17, Bengaluru",,,repeat-witness-8,,,,,,,,,,,,,,,,,,,,,,,,Ananya Gupta,,,,,,"['Vivaan', 'Reddy']",witness,29,other,+91-981616161616,,phone-16,,address-16,"['5cb32328-91f3-51cd-9930-6ef7adc5d6f2', '5f60dfee-7d39-518d-a9ff-c8c388b18d62', 'ccd96604-24d3-5444-a397-76ab07481388']",,,,,,,,,,,,,,,,,,,,
Person,9d77f723-6341-5a57-8325-4c0b45edb1ef,2025-02-17T09:37:40.154360+00:00,2025-02-17T09:37:40.154360+00:00,,,Bengaluru City,,,,,"27, Synthetic Layout, Ward 18, Bengaluru",,,repeat-witness-9,,,,,,,,,,,,,,,,,,,,,,,,Meera Shetty,,,,,,"['Ananya', 'Nair']",witness,30,male,+91-9626824846,,,,address-17,"['3b114df8-6566-5f13-9736-aba07e7e44a0', '02b6afd9-26cb-536e-97f3-2039a2f078fc']",,,,,,,,,,,,,,,,,,,,
Person,cd11b356-ec2e-5b7d-bc83-1e1e871842e6,2025-02-17T05:37:40.154431+00:00,2025-02-17T05:37:40.154431+00:00,,,Mysuru,,,,,"28, Synthetic Layout, Ward 1, Bengaluru",,,repeat-witness-9,,,,,,,,,,,,,,,,,,,,,,,,Diya Shetty,,,,,,"['Nikhil', 'Kulkarni']",witness,31,female,+91-9797193137,,,,address-18,"['6f26c9ef-0e9a-5318-b5e4-612d7fdf9f3d', 'd786c7ba-4cf5-5771-9513-b6d4aa30b776']",,,,,,,,,,,,,,,,,,,,
Person,e2043e38-3c41-5f74-8a5d-f9b457a34179,2025-02-17T01:37:40.154500+00:00,2025-02-17T01:37:40.154500+00:00,,,Mangaluru,,,,,"29, Synthetic Layout, Ward 2, Bengaluru",,,repeat-witness-9,,,,,,,,,,,,,,,,,,,,,,,,Sana Iyer,,,,,,"['Diya', 'Sharma']",witness,32,other,+91-9868462428,,,,address-19,"['b28e4865-aef7-5b03-960d-1a2ba58ef23f', 'c727df67-9e1b-57e7-93b8-78bd688e8afa', '06228e6c-6b66-5beb-8069-d521aa751fb7']",,,,,,,,,,,,,,,,,,,,
Person,88d4541b-ebc0-55d7-9c16-83fd5602eed1,2025-02-16T21:37:40.154584+00:00,2025-02-16T21:37:40.154584+00:00,,,Belagavi,,,,,"30, Synthetic Layout, Ward 3, Bengaluru",,,repeat-witness-9,,,,,,,,,,,,,,,,,,,,,,,,Dev Kulkarni,,,,,,"['Meera', 'Rao']",witness,33,male,+91-9939731719,,,,address-20,"['2c91ae4a-c337-58ed-9980-754ff78cfaad', 'ed6a939a-a6f2-5a93-9787-69d05c6056f1', '2ea819c8-333c-5c79-914f-afff23a2883c']",,,,,,,,,,,,,,,,,,,,
Person,1568d860-4b18-5ece-93fc-e03972c18bdc,2025-02-16T17:37:40.154679+00:00,2025-02-16T17:37:40.154679+00:00,,,Hubballi-Dharwad,,,,,"31, Synthetic Layout, Ward 4, Bengaluru",,,repeat-witness-10,,,,,,,,,,,,,,,,,,,,,,,,Sana Rao,,,,,,"['Kavya', 'Menon']",witness,34,female,+91-982121212121,,phone-21,,address-21,"['ac2255e7-f8fd-5cb7-b42e-8f56f66ab38f', 'd4b2f6b5-e97a-5b94-9e7c-dfe7b7486495', '9edf64e6-97d0-5281-ba88-94b829b3668e']",,,,,,,,,,,,,,,,,,,,
Person,4dceda57-39cf-5077-8b4b-e2deca955610,2025-02-16T13:37:40.154816+00:00,2025-02-16T13:37:40.154816+00:00,,,Kalaburagi,,,,,"32, Synthetic Layout, Ward 5, Bengaluru",,,repeat-witness-10,,,,,,,,,,,,,,,,,,,,,,,,Meera Sharma,,,,,,"['Vivaan', 'Nair']",witness,35,other,+91-9171379391,,,,address-22,"['99b324eb-77cd-58e6-bae0-09881436c52b', 'c1dd5929-4565-591c-a00a-69f07485220f']",,,,,,,,,,,,,,,,,,,,
Person,9ec57590-2d1f-5c47-af0b-443128b5289c,2025-02-16T09:37:40.154994+00:00,2025-02-16T09:37:40.154994+00:00,,,Bengaluru City,,,,,"33, Synthetic Layout, Ward 6, Bengaluru",,,repeat-witness-10,,,,,,,,,,,,,,,,,,,,,,,,Meera Iyer,,,,,,"['Nikhil', 'Shetty']",witness,36,male,+91-9242648682,,,,address-23,"['27f528b7-13e0-5a27-b22f-e46c6ace97eb', '993458f1-80bb-53d2-bbe6-15bc26837941', '22f1b0c8-3a39-56fd-a835-500efd55b483']",,,,,,,,,,,,,,,,,,,,
Person,f7ef6338-2472-558c-a435-e5f3d2168b27,2025-02-16T05:37:40.155086+00:00,2025-02-16T05:37:40.155086+00:00,,,Mysuru,,,,,"34, Synthetic Layout, Ward 7, Bengaluru",,,repeat-witness-10,,,,,,,,,,,,,,,,,,,,,,,,Priya Reddy,,,,,,"['Dev', 'Shetty']",witness,37,female,+91-9313917973,,,,address-24,"['bc72d7bd-cb8b-5066-952d-07ba5462a594', '278131b9-a512-567f-bca3-e6f7a8ea348e', '0efc432e-8c5f-53d5-889e-db2fb145bbbf']",,,,,,,,,,,,,,,,,,,,
Person,4e535fe2-0eb0-5243-948f-ad1a4dc87157,2025-02-16T01:37:40.155660+00:00,2025-02-16T01:37:40.155660+00:00,,,Mangaluru,,,,,"35, Synthetic Layout, Ward 8, Bengaluru",,,repeat-witness-11,,,,,,,,,,,,,,,,,,,,,,,,Ananya Nair,,,,,,"['Priya', 'Rao']",witness,38,other,+91-9484286264,,,,address-25,"['d560de26-8b0d-5c42-8759-115e14404577', '47827e70-c4a7-52a2-8590-f1a59d601130']",,,,,,,,,,,,,,,,,,,,
Person,d8a93eec-d314-5ff5-87ea-2d8029f5515e,2025-02-15T21:37:40.155751+00:00,2025-02-15T21:37:40.155751+00:00,,,Belagavi,,,,,"36, Synthetic Layout, Ward 9, Bengaluru",,,repeat-witness-11,,,,,,,,,,,,,,,,,,,,,,,,Sana Patel,,,,,,"['Meera', 'Kulkarni']",witness,39,male,+91-980101010101,,phone-01,,address-26,"['3840f2ad-d136-50a7-a19a-5b1ecc89b91a', '785e8168-7dca-5082-8ab7-9d6d75317f74']",,,,,,,,,,,,,,,,,,,,
Person,0c6b4f3d-f557-551c-b838-d21008152b05,2025-02-15T17:37:40.155830+00:00,2025-02-15T17:37:40.155830+00:00,,,Hubballi-Dharwad,,,,,"37, Synthetic Layout, Ward 10, Bengaluru",,,repeat-witness-11,,,,,,,,,,,,,,,,,,,,,,,,Aarav Patel,,,,,,"['Vivaan', 'Reddy']",witness,40,female,+91-9626824846,,,,address-27,"['b3e8e979-a1d3-585f-99a3-3f8d543a39e9', '95d98fe4-3067-54eb-8aba-74f9fb09296d', 'c4ca2270-959b-577d-b9f2-d874cc81ffe1', '3a88fd39-07bb-51f2-b630-8885c48ab849']",,,,,,,,,,,,,,,,,,,,
Person,a5b17ec5-04ec-56a1-8e4e-067c08254a5f,2025-02-15T13:37:40.155908+00:00,2025-02-15T13:37:40.155908+00:00,,,Kalaburagi,,,,,"38, Synthetic Layout, Ward 11, Bengaluru",,,repeat-witness-11,,,,,,,,,,,,,,,,,,,,,,,,Meera Patel,,,,,,"['Diya', 'Iyer']",witness,41,other,+91-9797193137,,,,address-28,"['c8190fbb-a02f-5b2d-a486-d75243ddbbc6', '8ba14439-4c7d-5193-bdb9-5dce75e21044', '135e2586-9f02-5d67-b435-d1080dd6630d']",,,,,,,,,,,,,,,,,,,,
Person,38841980-2eb9-52e5-a15d-bb57678e43a3,2025-02-15T09:37:40.155982+00:00,2025-02-15T09:37:40.155982+00:00,,,Bengaluru City,,,,,"39, Synthetic Layout, Ward 12, Bengaluru",,,repeat-witness-12,,,,,,,,,,,,,,,,,,,,,,,,Ishaan Kulkarni,,,,,,"['Diya', 'Nair']",witness,42,male,+91-9868462428,,,,address-29,"['23d09907-3a52-55d9-93a5-0845526b6885', '7f30cb42-51a0-5555-baf2-e0bb352335f0', '3af46d78-94bb-5e29-a470-38ba34d040e9', 'ab4dd7b3-b733-5202-ba0c-2416ef47baca']",,,,,,,,,,,,,,,,,,,,
Person,7f8c2ffb-c06f-55f0-a6d8-6d03eb108039,2025-02-15T05:37:40.156063+00:00,2025-02-15T05:37:40.156063+00:00,,,Mysuru,,,,,"40, Synthetic Layout, Ward 13, Bengaluru",,,repeat-witness-12,,,,,,,,,,,,,,,,,,,,,,,,Diya Shetty,,,,,,"['Ananya', 'Rao']",witness,43,female,+91-9939731719,,,,address-30,"['6f9d5595-4541-5611-9972-f3fa7295ae7d', '22895fe0-a0f0-5014-b4a2-ecb6df0e511b']",,,,,,,,,,,,,,,,,,,,
Person,39efc730-3a20-50d0-9470-648b62c7ab7a,2025-02-15T01:37:40.156141+00:00,2025-02-15T01:37:40.156141+00:00,,,Mangaluru,,,,,"11, Synthetic Layout, Ward 2, Bengaluru",,,repeat-witness-12,,,,,,,,,,,,,,,,,,,,,,,,Aarav Sharma,,,,,,"['Priya', 'Patel']",witness,44,other,+91-980606060606,,phone-06,,address-01,"['2628be64-6cf0-5304-81f7-071b1d689be3', 'f67fbc8b-7b4a-5989-add7-812cc33056bc', 'a4721a27-16d2-5d09-bf35-3a04f1facced']",,,,,,,,,,,,,,,,,,,,
Person,69a539b1-0cc8-5dad-b64c-b7145b59abae,2025-02-14T21:37:40.156213+00:00,2025-02-14T21:37:40.156213+00:00,,,Belagavi,,,,,"12, Synthetic Layout, Ward 3, Bengaluru",,,repeat-witness-12,,,,,,,,,,,,,,,,,,,,,,,,Nikhil Iyer,,,,,,"['Nikhil', 'Rao']",witness,45,male,+91-9171379391,,,,address-02,"['ef563727-b389-5ec1-b679-5d40df317d87', '092a6a0b-f6e8-58c8-b935-e4a3a8212539']",,,,,,,,,,,,,,,,,,,,
Person,dfa24b1e-f380-56f7-a252-d5e73b2bae08,2025-02-14T17:37:40.156283+00:00,2025-02-14T17:37:40.156283+00:00,,,Hubballi-Dharwad,,,,,"13, Synthetic Layout, Ward 4, Bengaluru",,,repeat-witness-13,,,,,,,,,,,,,,,,,,,,,,,,Meera Rao,,,,,,"['Vivaan', 'Rao']",witness,46,female,+91-9242648682,,,,address-03,"['72d4efbc-a7e1-573d-b2c5-6d77c465e947', '46ddd159-481a-5a99-b88f-df318431d597', 'cd72662a-35c4-5a84-a1fa-978c19b11e46']",,,,,,,,,,,,,,,,,,,,
Person,429d61ff-66c1-5300-835c-2039ec30cd53,2025-02-14T13:37:40.156357+00:00,2025-02-14T13:37:40.156357+00:00,,,Kalaburagi,,,,,"14, Synthetic Layout, Ward 5, Bengaluru",,,repeat-witness-13,,,,,,,,,,,,,,,,,,,,,,,,Ishaan Rao,,,,,,"['Aarav', 'Patel']",witness,47,other,+91-9313917973,,,,address-04,"['82161c87-e98f-5b36-980e-6f9f01b2cd7d', 'aa5910f3-9dec-5d02-8518-bc1c6173bf2c', 'c361d9ef-491b-50ef-ac37-8aa910c84f6b']",,,,,,,,,,,,,,,,,,,,
Person,2e62ac19-5238-5f50-9d26-f640cf43004a,2025-02-14T09:37:40.156424+00:00,2025-02-14T09:37:40.156424+00:00,,,Bengaluru City,,,,,"15, Synthetic Layout, Ward 6, Bengaluru",,,repeat-witness-13,,,,,,,,,,,,,,,,,,,,,,,,Aarav Shetty,,,,,,"['Rohan', 'Shetty']",witness,48,male,+91-9484286264,,,,address-05,"['83c9e2ad-3118-57d3-8dc4-c2f4d4a3213a', '00224af7-df57-56dc-9c77-e4554f3a05f2']",,,,,,,,,,,,,,,,,,,,
Person,bed3f446-c00d-51a3-945c-e1cf7f87b98e,2025-02-14T05:37:40.156491+00:00,2025-02-14T05:37:40.156491+00:00,,,Mysuru,,,,,"16, Synthetic Layout, Ward 7, Bengaluru",,,repeat-witness-13,,,,,,,,,,,,,,,,,,,,,,,,Ishaan Shetty,,,,,,"['Meera', 'Nair']",witness,49,female,+91-981111111111,,phone-11,,address-06,"['5dc0f08b-d18f-54ca-9fc8-7411f8053563', '5241a97d-c125-517d-9047-a8615f38b16f', '299e350a-098b-508d-bc09-aba58d2ab078']",,,,,,,,,,,,,,,,,,,,
Person,ce6a878a-2209-53e6-a2ad-1ee35fb421a6,2025-02-14T01:37:40.156562+00:00,2025-02-14T01:37:40.156562+00:00,,,Mangaluru,,,,,"17, Synthetic Layout, Ward 8, Bengaluru",,,repeat-witness-14,,,,,,,,,,,,,,,,,,,,,,,,Nikhil Rao,,,,,,"['Meera', 'Nair']",witness,50,other,+91-9626824846,,,,address-07,"['a1403a14-66d1-57f7-863a-9d6e06ff659e', '22c11801-9319-5ae7-9b36-40887995cd89', '50e73df9-7680-51f9-8e86-416408f47c8e']",,,,,,,,,,,,,,,,,,,,
Person,36888299-ae28-57dd-aeb2-a98b8ec5dd8c,2025-02-13T21:37:40.156637+00:00,2025-02-13T21:37:40.156637+00:00,,,Belagavi,,,,,"18, Synthetic Layout, Ward 9, Bengaluru",,,repeat-witness-14,,,,,,,,,,,,,,,,,,,,,,,,Ananya Kulkarni,,,,,,"['Rohan', 'Sharma']",witness,51,male,+91-9797193137,,,,address-08,"['4ebfe889-f79e-5a4d-88fb-c6fe3b0b79a7', '35c8e1ba-fbf8-5cb3-b3a6-061661f774cb', '5a591107-fbf5-51f8-adc3-cd583dcfec25']",,,,,,,,,,,,,,,,,,,,
Person,0abf3e70-d04c-54ba-83e2-423d1f0aa7e3,2025-02-13T17:37:40.156709+00:00,2025-02-13T17:37:40.156709+00:00,,,Hubballi-Dharwad,,,,,"19, Synthetic Layout, Ward 10, Bengaluru",,,repeat-witness-14,,,,,,,,,,,,,,,,,,,,,,,,Diya Menon,,,,,,"['Dev', 'Menon']",witness,52,female,+91-9868462428,,,,address-09,"['ee6469c2-7874-5010-b153-0aa9ed9607b7', 'e2f070b0-3206-5bfe-8a9c-55ef4545ab8d', '1f58194d-30c6-5ac4-93c6-639b9d427e4c', 'b95df909-820a-58b1-90f2-34e44ff71594']",,,,,,,,,,,,,,,,,,,,
Person,99bd9a7a-85e6-5a6c-a67c-47788c9d3c99,2025-02-13T13:37:40.156781+00:00,2025-02-13T13:37:40.156781+00:00,,,Kalaburagi,,,,,"20, Synthetic Layout, Ward 11, Bengaluru",,,repeat-witness-14,,,,,,,,,,,,,,,,,,,,,,,,Vivaan Shetty,,,,,,"['Priya', 'Nair']",witness,53,other,+91-9939731719,,,,address-10,"['338fc136-3456-5903-afe3-4b57362edf32', '2b3b11d1-4323-5f96-a3ca-7be237347ef2', '3cf31aa4-a415-5a6b-9c4a-ed62f8687daa']",,,,,,,,,,,,,,,,,,,,
Person,9fe2ee3e-e3e2-55a5-964c-c2213de9b3d4,2025-02-13T09:37:40.156846+00:00,2025-02-13T09:37:40.156846+00:00,,,Bengaluru City,,,,,"21, Synthetic Layout, Ward 12, Bengaluru",,,,,,,,,,,,,,,,,,,,,,,,,,,Ishaan Shetty,,,,,,"['Sana', 'Gupta']",witness,54,male,+91-981616161616,,phone-16,,address-11,['3790888a-9108-51fa-894f-18467d38f2b3'],,,,,,,,,,,,,,,,,,,,
Person,dcba3a22-083b-55b6-b21e-fbb969814634,2025-02-13T05:37:40.156908+00:00,2025-02-13T05:37:40.156908+00:00,,,Mysuru,,,,,"22, Synthetic Layout, Ward 13, Bengaluru",,,,,,,,,,,,,,,,,,,,,,,,,,,Vivaan Menon,,,,,,"['Diya', 'Rao']",witness,55,female,+91-9171379391,,,,address-12,['a6ebbf5f-80e4-5299-bd16-be3061b6d631'],,,,,,,,,,,,,,,,,,,,
Person,ecac9d5c-e2c8-586f-93cf-7ae650dda2d0,2025-02-13T01:37:40.156970+00:00,2025-02-13T01:37:40.156970+00:00,,,Mangaluru,,,,,"23, Synthetic Layout, Ward 14, Bengaluru",,,,,,,,,,,,,,,,,,,,,,,,,,,Kavya Kulkarni,,,,,,"['Rohan', 'Shetty']",witness,56,other,+91-9242648682,,,,address-13,['5d6c68da-149c-5be5-97dd-70266169c769'],,,,,,,,,,,,,,,,,,,,
Person,4993065a-d528-5cf0-81ae-8c3e91e979e1,2025-02-12T21:37:40.157034+00:00,2025-02-12T21:37:40.157034+00:00,,,Belagavi,,,,,"24, Synthetic Layout, Ward 15, Bengaluru",,,,,,,,,,,,,,,,,,,,,,,,,,,Nikhil Reddy,,,,,,"['Kavya', 'Rao']",witness,57,male,+91-9313917973,,,,address-14,['e95813eb-7516-5b1f-b687-3985d470a30c'],,,,,,,,,,,,,,,,,,,,
Person,392f0dee-ea39-5ae7-a6ae-ad141e341de0,2025-02-12T17:37:40.157092+00:00,2025-02-12T17:37:40.157092+00:00,,,Hubballi-Dharwad,,,,,"25, Synthetic Layout, Ward 16, Bengaluru",,,,,,,,,,,,,,,,,,,,,,,,,,,Nikhil Reddy,,,,,,"['Rohan', 'Nair']",witness,58,female,+91-9484286264,,,,address-15,['19e3523d-2e20-5b8f-ae8e-3f5bdfa392e5'],,,,,,,,,,,,,,,,,,,,
Person,992ed3bf-39b9-5574-8b30-d22f56834b40,2025-02-12T13:37:40.157154+00:00,2025-02-12T13:37:40.157154+00:00,,,Kalaburagi,,,,,"26, Synthetic Layout, Ward 17, Bengaluru",,,,,,,,,,,,,,,,,,,,,,,,,,,Diya Menon,,,,,,"['Meera', 'Gupta']",witness,59,other,+91-982121212121,,phone-21,,address-16,['384755c2-8f26-567a-a5a7-454f98dbf053'],,,,,,,,,,,,,,,,,,,,
Person,b9a3b0c2-8eec-56c3-9f82-b0c695acd8cd,2025-02-12T09:37:40.157214+00:00,2025-02-12T09:37:40.157214+00:00,,,Bengaluru City,,,,,"27, Synthetic Layout, Ward 18, Bengaluru",,,,,,,,,,,,,,,,,,,,,,,,,,,Rohan Nair,,,,,,"['Ananya', 'Menon']",witness,18,male,+91-9626824846,,,,address-17,['c03c85e6-5005-5794-8bdc-ebd678864d42'],,,,,,,,,,,,,,,,,,,,
Person,45470532-a400-5d99-9fa6-f5b3766ae315,2025-02-12T05:37:40.157275+00:00,2025-02-12T05:37:40.157275+00:00,,,Mysuru,,,,,"28, Synthetic Layout, Ward 1, Bengaluru",,,,,,,,,,,,,,,,,,,,,,,,,,,Meera Rao,,,,,,"['Nikhil', 'Iyer']",witness,19,female,+91-9797193137,,,,address-18,['278131b9-a512-567f-bca3-e6f7a8ea348e'],,,,,,,,,,,,,,,,,,,,
Person,787b6b9b-52aa-55d4-9eec-d648b8f1d88b,2025-02-12T01:37:40.157337+00:00,2025-02-12T01:37:40.157337+00:00,,,Mangaluru,,,,,"29, Synthetic Layout, Ward 2, Bengaluru",,,,,,,,,,,,,,,,,,,,,,,,,,,Ananya Menon,,,,,,"['Priya', 'Shetty']",witness,20,other,+91-9868462428,,,,address-19,['d1d97cb5-36e1-5e41-acb8-f25f431773cb'],,,,,,,,,,,,,,,,,,,,
